path,true_label,read_ok,read_error,width,height,brightness_mean,brightness_std,saturation_mean,saturation_std,contrast,dark_pixel_ratio,bright_pixel_ratio,low_saturation_ratio,edge_density,laplacian_variance,dhash,exact_dhash_group_size,near_duplicate_group_size,near_duplicate_group_id
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00196.jpg,snowy,1,,224,224,181.000658,57.195249,13.979831,7.796808,57.195249,0.038783,0.567283,0.975546,0.116570,1609.396284,8c988f8c84c534de,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00197.jpg,snowy,1,,224,224,164.374302,91.655523,41.764509,54.320435,91.655523,0.254444,0.531210,0.604891,0.132015,1529.265124,606866ff737cfafe,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00198.jpg,snowy,1,,224,224,126.810706,39.287085,81.929867,16.215794,39.287085,0.089146,0.000000,0.000000,0.090741,875.325011,f8f8f8ccf0e4f0f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00199.jpg,snowy,1,,224,224,138.041912,50.004648,9.972298,16.138212,50.004648,0.116450,0.119200,0.897999,0.099570,1318.041481,71e0f83a72f83d78,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00200.jpg,snowy,1,,224,224,126.345185,55.180631,68.485730,36.566213,55.180631,0.177336,0.124004,0.212333,0.123824,1580.009969,f8dae6fcc9c0a0c8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00201.jpg,snowy,1,,224,224,148.139031,75.547938,29.192443,42.141343,75.547938,0.196867,0.412030,0.739656,0.161651,2862.269217,f9e1d1716ce4e0e1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00202.jpg,snowy,1,,224,224,138.626016,67.994533,15.028998,16.331667,67.994533,0.163285,0.408103,0.872947,0.095085,832.356373,ece6e48c0c043004,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00203.jpg,snowy,1,,224,224,180.522860,63.189327,32.666633,58.161026,63.189327,0.028858,0.539601,0.814832,0.087771,818.986386,e070707171397979,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00204.jpg,snowy,1,,224,224,192.142937,53.487914,4.950175,3.268368,53.487914,0.016482,0.560487,0.998186,0.164601,1840.859625,f1f0f8f8f93171f4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00205.jpg,snowy,1,,224,224,143.395886,75.937370,0.000000,0.000000,75.937370,0.238281,0.394770,1.000000,0.122309,2264.979803,e0f0f0783b99d199,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00206.jpg,snowy,1,,224,224,178.743822,51.430147,9.437241,7.902031,51.430147,0.031270,0.570372,0.984734,0.104393,1271.077947,e8f0f8b8f070e0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00207.jpg,snowy,1,,224,224,193.384088,52.802815,14.486846,3.969087,52.802815,0.004265,0.666893,0.997170,0.088409,897.206685,ccc0e0f8f0e0f0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00208.jpg,snowy,1,,224,224,171.078145,57.713659,7.546078,6.811373,57.713659,0.047812,0.474908,0.992546,0.204759,2375.825314,3bff9fcff7bb7fbb,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00209.jpg,snowy,1,,224,224,123.533283,73.430889,78.020767,49.091876,73.430889,0.278001,0.259965,0.223075,0.123226,1604.748382,0eecf1305431e2c1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00210.jpg,snowy,1,,224,224,224.880859,29.917283,7.402025,8.118318,29.917283,0.000219,0.871413,0.990952,0.083187,681.615463,8606060684069cbd,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00211.jpg,snowy,1,,224,224,126.636559,82.886594,69.254046,54.726863,82.886594,0.315848,0.243443,0.280273,0.129444,769.041685,6060f0908d1d8d8d,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00212.jpg,snowy,1,,224,224,160.061384,74.425238,46.893316,42.639968,74.425238,0.100765,0.375379,0.435148,0.096460,925.642068,e8c4c555d05cfcd8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00213.jpg,snowy,1,,224,224,117.093551,72.006919,51.633470,28.431708,72.006919,0.354691,0.215242,0.173430,0.140565,1803.058744,e0d0e1e1e0f1e68e,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00214.jpg,snowy,1,,224,224,125.656110,50.193314,28.537050,35.984580,50.193314,0.168308,0.000000,0.807079,0.124422,977.229232,7f5e5df537383878,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00215.jpg,snowy,1,,224,224,168.644591,64.128023,22.151786,20.450459,64.128023,0.101383,0.495137,0.844667,0.099609,1752.238812,fcf8fad274e62220,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00216.jpg,snowy,1,,224,224,135.044005,61.057069,13.170301,19.679267,61.057069,0.125638,0.231824,0.919284,0.222278,3031.584284,9382e3d35bb570e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00217.jpg,snowy,1,,224,224,168.886559,73.194081,0.000000,0.000000,73.194081,0.151666,0.563357,1.000000,0.187839,3928.068746,e0d5c1b0cc7a5ce6,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00218.jpg,snowy,1,,224,224,153.373525,43.866284,35.864676,18.855419,43.866284,0.078683,0.136818,0.497409,0.065290,664.726117,021291d3e1c3e344,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00219.jpg,snowy,1,,224,224,129.748246,78.319806,12.885941,11.741632,78.319806,0.245735,0.280353,0.966099,0.136539,1315.065683,e8f878f06432f7ef,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00220.jpg,snowy,1,,224,224,116.249581,44.718526,38.559072,31.880903,44.718526,0.169603,0.004225,0.489457,0.104731,833.212977,0001282b53f2f6c4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00221.jpg,snowy,1,,224,224,164.634985,68.149232,0.000000,0.000000,68.149232,0.081513,0.398019,1.000000,0.197086,2943.488795,e0e061f1f1f1f1f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00222.jpg,snowy,1,,224,224,126.701630,58.117912,62.279556,38.570670,58.117912,0.207510,0.068419,0.216518,0.195113,3045.870683,989eda8d0c0030ae,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00223.jpg,snowy,1,,224,224,145.236986,50.800400,37.427455,27.753604,50.800400,0.033223,0.237085,0.506358,0.091956,520.458464,ffbfcfdbd2e80e54,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00224.jpg,snowy,1,,224,224,195.799605,43.595461,24.055226,12.506033,43.595461,0.018355,0.748824,0.884706,0.094228,748.876147,f8f0ccff6c2e7926,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00225.jpg,snowy,1,,224,224,146.160993,53.011757,18.331453,31.955790,53.011757,0.072864,0.239995,0.895089,0.103496,1177.933234,e0e0f08cecac9696,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00226.jpg,snowy,1,,224,224,171.724908,61.056975,35.627132,47.939265,61.056975,0.058574,0.537388,0.825295,0.124940,1974.210302,7ec1d14d4c3323c1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00227.jpg,snowy,1,,224,224,101.897341,48.847676,48.842096,21.605660,48.847676,0.131118,0.077846,0.246413,0.118662,1171.427738,f0f3c0c048c9e0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00228.jpg,snowy,1,,224,224,177.508749,57.023639,20.369938,22.311449,57.023639,0.052814,0.542769,0.834124,0.129923,2007.016700,f0f0f4e4e4f67668,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00229.jpg,snowy,1,,224,224,177.836535,61.383808,15.462871,8.608063,61.383808,0.071887,0.603017,0.969667,0.131676,1980.017567,b9cd8e868c071c70,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00230.jpg,snowy,1,,224,224,181.105608,41.908728,56.422672,31.013031,41.908728,0.026467,0.570312,0.002651,0.105309,957.411108,0084a5397828e1d8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00231.jpg,snowy,1,,224,224,126.292191,47.488606,92.871811,43.849327,47.488606,0.137436,0.051738,0.097856,0.119758,1706.008655,08080705c7c60481,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00232.jpg,snowy,1,,224,224,190.210539,57.176313,8.197026,13.101066,57.176313,0.034977,0.645508,0.946728,0.079759,859.760446,d0d8941c3678f8c5,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00233.jpg,snowy,1,,224,224,158.521983,39.265421,4.044503,6.137478,39.265421,0.009367,0.125478,0.995536,0.076770,687.812780,e4c6c6d6d4d4e8e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00234.jpg,snowy,1,,224,224,143.324159,60.315609,13.104612,10.309461,60.315609,0.120018,0.388652,0.932199,0.137835,1149.240666,e0c0f0582fb8a6b0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00235.jpg,snowy,1,,224,224,226.820532,32.525994,12.948920,16.595563,32.525994,0.004066,0.892459,0.943977,0.078045,925.283801,f0b8f0c537f78393,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00236.jpg,snowy,1,,224,224,136.164162,58.804470,14.771903,15.290241,58.804470,0.152842,0.211635,0.869858,0.167909,1980.337961,f8f8e060ecd0e282,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00237.jpg,snowy,1,,224,224,206.801040,62.514722,8.610850,21.423785,62.514722,0.052415,0.707569,0.930804,0.108219,1381.403502,d098d8f8f4d5547c,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00238.jpg,snowy,1,,224,224,167.470564,50.641026,37.482621,32.291896,50.641026,0.056063,0.397700,0.530732,0.144611,2572.447744,fcfcfcffb0a8d8ad,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00239.jpg,snowy,1,,224,224,111.878807,61.163771,44.317323,39.908250,61.163771,0.269033,0.132793,0.497429,0.141661,1107.521974,78313333333934e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00240.jpg,snowy,1,,224,224,122.370855,73.654016,0.000000,0.000000,73.654016,0.201471,0.232502,1.000000,0.150351,1990.118811,89d9f87975d9f016,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00241.jpg,snowy,1,,224,224,82.265127,36.364593,144.317024,34.288429,36.364593,0.295360,0.000478,0.004564,0.108737,1126.514749,f3f3f1e89429e0e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00242.jpg,snowy,1,,224,224,143.734495,66.617974,64.301080,37.217422,66.617974,0.155074,0.323302,0.255321,0.156230,2172.882110,00c0e0703ec6f191,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00243.jpg,snowy,1,,224,224,158.275331,46.005418,42.428372,6.886642,46.005418,0.019671,0.276626,0.004783,0.099888,877.346308,c0f8f070443070c0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00244.jpg,snowy,1,,224,224,97.719786,69.241803,152.494380,48.446638,69.241803,0.379404,0.142638,0.024075,0.108060,1244.823431,e0e0c0d8f86cf8e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00245.jpg,snowy,1,,224,224,167.195213,72.147019,23.211695,30.412742,72.147019,0.119200,0.380939,0.792849,0.088768,1520.001596,3e503cad8eb03ca8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00246.jpg,snowy,1,,224,224,125.189373,52.275151,70.599609,45.968010,52.275151,0.140505,0.104333,0.251036,0.177595,1979.839860,80a0283838e48abc,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00247.jpg,snowy,1,,224,224,185.041494,51.742120,23.255879,21.783974,51.742120,0.019192,0.567562,0.789003,0.218610,3047.480371,00124736d538c1cf,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00248.jpg,snowy,1,,224,224,169.440210,63.660235,20.833984,29.664413,63.660235,0.127989,0.601961,0.852978,0.137934,2533.075002,c0c0f654dc9cacb5,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00249.jpg,snowy,1,,224,224,139.370894,54.382668,18.401965,26.400517,54.382668,0.076431,0.278261,0.819376,0.068838,573.172941,f8c8ccf1d272cad1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00250.jpg,snowy,1,,224,224,148.780652,64.486910,60.210778,32.547293,64.486910,0.156589,0.337093,0.017498,0.120974,1780.171120,e0d1c1a3323ab690,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00251.jpg,snowy,1,,224,224,165.352160,33.813855,49.782805,30.904675,33.813855,0.000120,0.281509,0.335519,0.043666,259.798428,bfff8165e2b0c963,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00252.jpg,snowy,1,,224,224,175.544165,45.274775,8.400690,8.216381,45.274775,0.012516,0.421616,0.989417,0.178631,1458.120991,0f0b4b6bdd12dce8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00253.jpg,snowy,1,,224,224,155.133510,62.650643,30.903420,34.268028,62.650643,0.081952,0.446169,0.709283,0.108339,1527.037729,f3f337c028c4a426,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00254.jpg,snowy,1,,224,224,166.034618,75.822359,43.570512,46.691682,75.822359,0.102519,0.474330,0.561643,0.127651,1637.649551,f0eaf3f1f1b55e78,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00255.jpg,snowy,1,,224,224,157.830736,65.471452,2.731286,8.436215,65.471452,0.136480,0.392259,0.994519,0.216538,4153.981100,ba68acced615dc1d,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00256.jpg,snowy,1,,224,224,171.295061,47.206167,9.196508,9.980973,47.206167,0.052037,0.507254,0.972537,0.062221,613.849241,d8c8c8c883988fd4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00257.jpg,snowy,1,,224,224,141.489517,50.416147,28.567722,57.648985,50.416147,0.129564,0.062839,0.814652,0.084323,798.975626,f0f0f26ace8eacce,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00258.jpg,snowy,1,,224,224,168.971919,57.432918,13.211037,13.252226,57.432918,0.117008,0.395767,0.915438,0.043666,584.187715,f8f4f8f4fcc4e8e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00259.jpg,snowy,1,,224,224,165.557577,68.403539,35.748645,32.396018,68.403539,0.113620,0.515326,0.539342,0.118084,1506.245376,e44c04262dbae2f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00260.jpg,snowy,1,,224,224,140.600387,49.108242,16.076531,23.446589,49.108242,0.051578,0.170679,0.862205,0.144332,1180.244964,e1d0f839ac2e8e1f,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00261.jpg,snowy,1,,224,224,142.679149,55.411871,12.098693,8.837370,55.411871,0.069874,0.306222,0.959722,0.127172,1145.427728,f0f8644400014d93,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00262.jpg,snowy,1,,224,224,120.262277,53.323211,38.477738,16.830525,53.323211,0.199438,0.121213,0.402702,0.114338,802.968594,e0fa93d3d2d2d3f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00263.jpg,snowy,1,,224,224,139.309411,47.251603,13.631736,11.880755,47.251603,0.080835,0.009865,0.911332,0.086994,712.939689,e074545319096b49,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00264.jpg,snowy,1,,224,224,208.247588,42.472952,14.977818,17.216540,42.472952,0.002431,0.775869,0.867845,0.077009,521.785355,a3a1b193b5a3a121,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00265.jpg,snowy,1,,224,224,126.438536,53.072717,27.832191,28.325586,53.072717,0.144970,0.051160,0.798390,0.047991,372.862095,f0f0d08484eec8f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00266.jpg,snowy,1,,224,224,207.461416,34.738645,35.356924,27.164747,34.738645,0.000000,0.697943,0.552695,0.067961,334.574626,fefcecedf9f1e0e8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00267.jpg,snowy,1,,224,224,121.563337,71.237881,21.476562,29.413367,71.237881,0.259566,0.239158,0.823521,0.144312,1046.260149,e0e0e1e3e221d968,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00268.jpg,snowy,1,,224,224,117.906330,41.516243,83.865155,34.978593,41.516243,0.150231,0.000000,0.002053,0.128189,1596.973657,d8bcecbc3ce4e870,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00269.jpg,snowy,1,,224,224,154.057079,55.883153,25.050562,13.514783,55.883153,0.087891,0.363142,0.866470,0.084423,668.207185,e0ece9c0e4e4e5f5,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00270.jpg,snowy,1,,224,224,157.423808,61.460406,18.312002,9.481881,61.460406,0.062121,0.425921,0.932896,0.159937,1797.900510,90b8ccaef2baf0f0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00271.jpg,snowy,1,,224,224,102.647341,62.414180,28.086755,19.423102,62.414180,0.407127,0.106884,0.629444,0.125279,839.141763,cfcfc775f6608061,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00272.jpg,snowy,1,,224,224,135.694735,49.080417,52.502073,35.128350,49.080417,0.075255,0.097955,0.363819,0.094268,436.168923,0c561d4a94c6c7c7,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00273.jpg,snowy,1,,224,224,179.272042,35.152392,51.618184,17.807352,35.152392,0.005700,0.407167,0.026188,0.143136,1092.945064,00a0f0b598596ae0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00274.jpg,snowy,1,,224,224,147.783303,54.606595,125.333925,39.005948,54.606595,0.055445,0.325175,0.000000,0.152284,2014.150720,c1e161a1d948b040,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00275.jpg,snowy,1,,224,224,176.117307,57.669793,42.079998,34.060973,57.669793,0.042231,0.543527,0.453803,0.123924,920.104739,8026b8db582e37ed,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00276.jpg,snowy,1,,224,224,136.797473,70.242841,35.963947,15.202537,70.242841,0.211715,0.345384,0.313536,0.149275,2143.758803,e0a888cddda49098,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00277.jpg,snowy,1,,224,224,205.476861,64.474652,14.863162,28.602319,64.474652,0.087233,0.785674,0.866689,0.121333,2082.747138,808064aabd394a72,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00278.jpg,snowy,1,,224,224,185.344089,34.851643,8.208765,2.821394,34.851643,0.001814,0.475347,0.999402,0.149992,1610.388829,ffaebd79972e9af0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00279.jpg,snowy,1,,224,224,147.700235,60.148404,59.274952,30.318464,60.148404,0.130222,0.330018,0.245476,0.139728,1415.470178,f0e8ce463e2fc7a4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00280.jpg,snowy,1,,224,224,126.293188,72.878428,94.104273,42.729233,72.878428,0.279855,0.284977,0.020109,0.105349,1525.697953,f8f9f0b581f03c89,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00281.jpg,snowy,1,,224,224,130.803153,68.192462,20.540179,23.201108,68.192462,0.180046,0.229333,0.818419,0.192024,2537.998633,f0f0f161e468e1e6,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00282.jpg,snowy,1,,224,224,134.088010,71.057970,38.808534,24.823132,71.057970,0.252252,0.395229,0.315609,0.139848,2218.813959,f8787040d05969f7,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00283.jpg,snowy,1,,224,224,149.685427,48.772747,50.071807,32.596754,48.772747,0.035296,0.234594,0.286193,0.060527,472.477713,0030381004bcb8b1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00284.jpg,snowy,1,,224,224,79.334343,59.758217,0.000000,0.000000,59.758217,0.511679,0.030891,1.000000,0.204759,3646.137866,e0c1e9c3c6c0f8e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00285.jpg,snowy,1,,224,224,140.202966,74.890649,24.796696,31.082287,74.890649,0.197126,0.418965,0.665996,0.120057,1385.573987,f3e3e3e160e461ca,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00286.jpg,snowy,1,,224,224,193.679110,51.927787,18.326810,17.184058,51.927787,0.017977,0.645368,0.888293,0.108438,776.585726,9bbafb5b336450a3,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00287.jpg,snowy,1,,224,224,131.419683,46.292818,30.797194,21.279347,46.292818,0.128946,0.045879,0.611926,0.149115,1680.467816,c0c0c96979797075,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00288.jpg,snowy,1,,224,224,148.863401,46.792345,54.165976,17.656888,46.792345,0.053013,0.244519,0.071070,0.209144,4622.500674,e0e1e0c250d16040,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00289.jpg,snowy,1,,224,224,133.767678,52.215075,21.007992,15.257570,52.215075,0.127013,0.086794,0.861288,0.164282,2069.653643,e3d87d1120d9b0a2,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00290.jpg,snowy,1,,224,224,176.506836,67.777991,0.000000,0.000000,67.777991,0.130540,0.665358,1.000000,0.145109,3090.042190,c0e4b25c8c19a5ea,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00291.jpg,snowy,1,,224,224,138.957211,63.384880,23.028041,17.098066,63.384880,0.107083,0.279018,0.759905,0.179209,1507.476399,e1e2e0c850726240,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00292.jpg,snowy,1,,224,224,166.123007,22.974396,28.016402,14.112879,22.974396,0.005879,0.127790,0.711296,0.054090,485.441765,bdb8d09036fafccc,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00293.jpg,snowy,1,,224,224,184.576252,45.496642,18.863879,15.390858,45.496642,0.000020,0.497429,0.735850,0.078942,532.775220,f07953525139e9e0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00294.jpg,snowy,1,,224,224,171.533303,52.651188,19.305425,20.345879,52.651188,0.021504,0.452427,0.917650,0.130580,1011.648510,e2841e979d9e747c,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00295.jpg,snowy,1,,224,224,122.434929,46.090924,34.430425,14.526615,46.090924,0.150690,0.001335,0.358917,0.078404,359.550712,f0f0c8c0c8a0dcc7,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00296.jpg,snowy,1,,224,224,108.973254,49.957671,51.652643,62.192960,49.957671,0.275012,0.000000,0.633590,0.101921,1200.286405,f3ebeb63aa501ee0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00297.jpg,snowy,1,,224,224,160.698641,76.849123,31.016223,51.763544,76.849123,0.136719,0.468630,0.766582,0.149414,2123.707935,f0f0e0c3c2c4e4e4,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00298.jpg,snowy,1,,224,224,212.978854,32.666158,26.522999,13.420329,32.666158,0.000339,0.726084,0.546437,0.043108,395.154163,c8e0e0e8e0c0f0bc,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00299.jpg,snowy,1,,224,224,122.581194,66.616080,27.306202,21.175617,66.616080,0.215302,0.226264,0.660894,0.177954,1742.331925,8011110061c132e1,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00300.jpg,snowy,1,,224,224,186.820890,69.484309,25.396126,38.760877,69.484309,0.082410,0.575713,0.740175,0.160455,3025.486803,e070380912f3e8e8,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00301.jpg,snowy,1,,224,224,115.978615,62.177854,95.002790,46.221442,62.177854,0.314074,0.006956,0.000638,0.080357,653.341769,c8f10ed9dccc1e80,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00302.jpg,snowy,1,,224,224,133.050602,99.809538,26.921257,34.082771,99.809538,0.367905,0.393216,0.712930,0.081832,659.668976,e090b8bce0416577,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00303.jpg,snowy,1,,224,224,150.241131,44.061292,9.918547,17.390814,44.061292,0.070014,0.094388,0.981804,0.083267,573.138822,70e0f0002971c060,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00304.jpg,snowy,1,,224,224,119.237006,54.729074,22.089664,12.116852,54.729074,0.169324,0.135085,0.848414,0.099450,842.357003,c8e0b1b3d231e0a0,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00305.jpg,snowy,1,,224,224,128.625917,62.943948,32.295918,36.999660,62.943948,0.199259,0.197604,0.710300,0.153858,2072.567911,3c3c706062702c0b,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00306.jpg,snowy,1,,224,224,165.785336,57.908980,9.514409,22.047886,57.908980,0.042271,0.446907,0.975486,0.107880,537.735085,ebc9cbcbe2828a40,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00307.jpg,snowy,1,,224,224,169.247588,29.860707,36.261679,24.734796,29.860707,0.008570,0.220823,0.451232,0.060686,522.419325,e0c0e0f1fbb8f860,1,1,
datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00308.jpg,snowy,1,,224,224,166.741809,73.596207,33.341299,40.448254,73.596207,0.117825,0.519830,0.639788,0.106904,1229.870647,989c8c888f9f1e8a,1,1,
