group_type,group_id,group_size,train_count,val_count,split_leak,cross_label,val_error_count,labels,val_paths,train_paths
near_duplicate,near_033,3,2,1,1,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01984.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00768.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02073.jpg
near_duplicate,near_034,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00776.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02076.jpg
near_duplicate,near_035,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00777.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02098.jpg
near_duplicate,near_036,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00802.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01305.jpg
near_duplicate,near_037,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00803.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01198.jpg
near_duplicate,near_038,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00849.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01630.jpg
near_duplicate,near_039,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00863.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01965.jpg
near_duplicate,near_040,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00889.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02175.jpg,
near_duplicate,near_041,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00932.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02036.jpg
near_duplicate,near_042,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00936.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01053.jpg
near_duplicate,near_043,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00943.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01845.jpg
near_duplicate,near_044,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00947.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02018.jpg
near_duplicate,near_045,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00964.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02063.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02070.jpg
near_duplicate,near_046,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00986.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01739.jpg,
near_duplicate,near_047,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00989.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01596.jpg
near_duplicate,near_048,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00993.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01349.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02183.jpg
near_duplicate,near_049,2,2,0,0,1,0,cloudy:1; sunny:1,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00994.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01585.jpg
near_duplicate,near_050,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01026.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01245.jpg
near_duplicate,near_051,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01029.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02112.jpg
near_duplicate,near_052,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01030.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01415.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02065.jpg
near_duplicate,near_053,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01036.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02142.jpg,
near_duplicate,near_054,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01049.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01929.jpg,
near_duplicate,near_055,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01067.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01788.jpg
near_duplicate,near_056,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01070.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01985.jpg
near_duplicate,near_057,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01073.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01693.jpg
near_duplicate,near_058,3,1,2,1,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01087.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02128.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02141.jpg
near_duplicate,near_059,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01090.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01552.jpg
near_duplicate,near_060,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01098.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02052.jpg,
near_duplicate,near_061,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01120.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01718.jpg
near_duplicate,near_062,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01125.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02085.jpg
near_duplicate,near_063,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01133.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01616.jpg
near_duplicate,near_064,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01145.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01970.jpg
near_duplicate,near_065,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01149.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01852.jpg,
near_duplicate,near_066,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01152.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02043.jpg
near_duplicate,near_067,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01179.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01217.jpg,
near_duplicate,near_068,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01184.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01959.jpg
near_duplicate,near_069,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01193.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01332.jpg
near_duplicate,near_070,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01205.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02153.jpg
near_duplicate,near_071,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01211.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01990.jpg
near_duplicate,near_072,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01220.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02173.jpg
near_duplicate,near_073,5,5,0,0,0,0,cloudy:5,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01225.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01294.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01784.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02082.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02171.jpg
near_duplicate,near_074,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01266.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01993.jpg
near_duplicate,near_075,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01268.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01981.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02107.jpg
near_duplicate,near_076,3,0,3,0,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01272.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02044.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02100.jpg,
near_duplicate,near_077,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01292.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02111.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02125.jpg
near_duplicate,near_078,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01301.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02003.jpg
near_duplicate,near_079,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01309.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02045.jpg
near_duplicate,near_080,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01324.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02181.jpg
near_duplicate,near_081,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01326.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01958.jpg
near_duplicate,near_082,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01361.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01445.jpg
near_duplicate,near_083,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01363.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02004.jpg
near_duplicate,near_084,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01379.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02154.jpg
near_duplicate,near_085,25,22,3,1,1,0,sunny:12; cloudy:5; rainy:4; snowy:4,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01877.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00439.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01938.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00375.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00483.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01389.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01724.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00108.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00237.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00358.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00423.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00031.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00035.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00361.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00394.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00124.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00491.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01285.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01849.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01875.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01906.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01908.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01916.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01927.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01930.jpg
near_duplicate,near_086,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01399.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02178.jpg
near_duplicate,near_087,2,2,0,0,1,0,cloudy:1; rainy:1,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01402.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00040.jpg
near_duplicate,near_088,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01405.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01987.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02163.jpg
near_duplicate,near_089,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01409.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02064.jpg
near_duplicate,near_090,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01436.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02013.jpg,
near_duplicate,near_091,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01450.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01795.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02066.jpg
near_duplicate,near_092,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01473.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02055.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02081.jpg
near_duplicate,near_093,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01564.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02087.jpg,
near_duplicate,near_094,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01569.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02069.jpg
near_duplicate,near_095,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01661.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02180.jpg
near_duplicate,near_096,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01671.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02009.jpg
near_duplicate,near_097,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01723.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02157.jpg
near_duplicate,near_098,3,2,1,1,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02038.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01802.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02113.jpg
near_duplicate,near_099,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01808.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02068.jpg
near_duplicate,near_100,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01815.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01989.jpg
near_duplicate,near_101,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01865.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01963.jpg
near_duplicate,near_102,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01883.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01930.jpg
near_duplicate,near_103,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01913.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02147.jpg
near_duplicate,near_104,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01934.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02035.jpg
near_duplicate,near_105,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01943.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02161.jpg
near_duplicate,near_106,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01957.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02179.jpg
near_duplicate,near_107,2,1,1,1,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02037.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01967.jpg
near_duplicate,near_108,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01975.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02136.jpg
near_duplicate,near_109,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01978.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01983.jpg
near_duplicate,near_110,2,1,1,1,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01995.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02138.jpg
near_duplicate,near_111,3,2,1,1,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02015.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02050.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02109.jpg
near_duplicate,near_112,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02054.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02102.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02105.jpg
near_duplicate,near_113,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02060.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02158.jpg
near_duplicate,near_114,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02062.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02165.jpg
near_duplicate,near_115,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02104.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02135.jpg,
near_duplicate,near_116,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02124.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02184.jpg,
near_duplicate,near_117,3,3,0,0,0,0,rainy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00111.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00136.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00289.jpg
near_duplicate,near_118,2,2,0,0,0,0,rainy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00180.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00437.jpg
near_duplicate,near_119,4,3,1,1,1,0,rainy:3; sunny:1,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01940.jpg,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00193.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00264.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00428.jpg
near_duplicate,near_120,2,2,0,0,0,0,rainy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00260.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00425.jpg
near_duplicate,near_121,3,3,0,0,0,0,rainy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00300.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00429.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00442.jpg
near_duplicate,near_122,4,0,4,0,0,0,rainy:4,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00375.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00421.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00430.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00435.jpg,
near_duplicate,near_123,2,2,0,0,0,0,rainy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00424.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00445.jpg
near_duplicate,near_124,2,2,0,0,0,0,snowy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00119.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/snowy/snowy_00134.jpg
near_duplicate,near_125,4,4,0,0,0,0,sunny:4,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00116.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01366.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01804.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01807.jpg
near_duplicate,near_126,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00130.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01896.jpg
near_duplicate,near_127,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00230.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01867.jpg
near_duplicate,near_128,5,5,0,0,0,0,sunny:5,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00254.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00619.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00669.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01826.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01897.jpg
near_duplicate,near_129,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00260.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01933.jpg
